endTime;artistName;trackName;msPlayed;;;;;;;;;;;;;;;
2020-09-19 14:11;J Balvin;UN DIA (ONE DAY) (Feat. Tainy);169810;;;;;;;;;;;;;;;
2020-09-19 14:12;CNCO;Beso;6269;;;;;;;;;;;;;;;
2020-09-19 14:12;Nicki Nicole;Mala Vida;441;;;;;;;;;;;;;;;
2020-09-19 14:15;Bizarrap;Nicki Nicole: Bzrp Music Sessions, Vol. 13;143291;;;;;;;;;;;;;;;
2020-09-19 14:17;Nicki Nicole;Mala Vida;160423;;;;;;;;;;;;;;;
2020-09-19 14:19;Nicki Nicole;Wapo Traketero;2832;;;;;;;;;;;;;;;
2020-09-19 14:19;Bizarrap;Plegarias;112872;;;;;;;;;;;;;;;
2020-09-19 14:22;Nicki Nicole;Me Gusta;188200;;;;;;;;;;;;;;;
2020-09-19 14:22;Nicki Nicole;Años Luz;9226;;;;;;;;;;;;;;;
2020-09-19 14:25;Anitta;Me Gusta (with Cardi B & Myke Towers);180788;;;;;;;;;;;;;;;
2020-09-19 14:26;Sech;Relación - Remix;1323;;;;;;;;;;;;;;;
2020-09-19 14:26;J Balvin;UN DIA (ONE DAY) (Feat. Tainy);1439;;;;;;;;;;;;;;;
2020-09-19 14:26;Maluma;Hawái;5957;;;;;;;;;;;;;;;
2020-09-19 14:28;CNCO;Beso;171758;;;;;;;;;;;;;;;
2020-09-19 14:29;KAROL G;Ay, DiOs Mío!;3645;;;;;;;;;;;;;;;
2020-09-19 14:32;Jay Wheeler;La Curiosidad;219048;;;;;;;;;;;;;;;
2020-09-19 14:34;Daddy Yankee;Don Don;1685;;;;;;;;;;;;;;;
2020-09-19 14:34;Ozuna;Del Mar;87930;;;;;;;;;;;;;;;
2020-09-19 14:59;Aya Nakamura;Djadja (feat. Maluma) - Remix;1913;;;;;;;;;;;;;;;
2020-09-19 14:59;Anitta;Me Gusta (with Cardi B & Myke Towers);4150;;;;;;;;;;;;;;;
2020-09-19 15:02;Nicki Nicole;Mala Vida;160423;;;;;;;;;;;;;;;
2020-09-19 15:05;Bizarrap;Plegarias;198850;;;;;;;;;;;;;;;
2020-09-19 15:08;Nicki Nicole;Wapo Traketero;181000;;;;;;;;;;;;;;;
2020-09-19 15:11;Nicki Nicole;Me Gusta;188200;;;;;;;;;;;;;;;
2020-09-19 15:15;Nicki Nicole;Años Luz;193246;;;;;;;;;;;;;;;
2020-09-19 15:17;Nicki Nicole;Fucking Diablo;144522;;;;;;;;;;;;;;;
2020-09-19 15:20;Nicki Nicole;Diva;200200;;;;;;;;;;;;;;;
2020-09-19 15:23;Nicki Nicole;Tras Vos;170500;;;;;;;;;;;;;;;
2020-09-19 15:26;Nicki Nicole;Nos Encontramos;157500;;;;;;;;;;;;;;;
2020-09-19 15:29;Nicki Nicole;Cómo Dímelo;200000;;;;;;;;;;;;;;;
2020-09-19 15:33;Nicki Nicole;Recuerdos;170800;;;;;;;;;;;;;;;
2020-09-19 15:36;Nicki Nicole;Shorty;195906;;;;;;;;;;;;;;;
2020-09-19 15:39;Rels B;Un Verano En Mallorca;144039;;;;;;;;;;;;;;;
2020-09-19 15:41;Rels B;Cuando Quieras;157346;;;;;;;;;;;;;;;
2020-09-19 15:47;Trueno;Mamichula - con Nicki Nicole;219201;;;;;;;;;;;;;;;
2020-09-19 15:51;Jerry Di;Mi Cuarto;197586;;;;;;;;;;;;;;;
2020-09-19 15:54;Jósean Log;Chachachá;215986;;;;;;;;;;;;;;;
2020-09-19 15:56;Jhay Cortez;CÓMO SE SIENTE - Remix;85178;;;;;;;;;;;;;;;
2020-09-19 16:00;Amy Winehouse;Valerie - Live At BBC Radio 1 Live Lounge, London / 2007;233733;;;;;;;;;;;;;;;
2020-09-19 16:03;Frank Sinatra;That's Life;187040;;;;;;;;;;;;;;;
2020-09-19 16:08;Benjamín Amadeo;Las Flores (feat. Los Auténticos Decadentes);213948;;;;;;;;;;;;;;;
2020-09-19 16:33;Salvapantallas;Vueltas;144811;;;;;;;;;;;;;;;
2020-09-19 16:41;Alicia Keys;If I Ain't Got You;1486;;;;;;;;;;;;;;;
2020-09-19 16:41;Queen;Love Of My Life - Live;9822;;;;;;;;;;;;;;;
2020-09-19 16:41;Morat;Presiento;130147;;;;;;;;;;;;;;;
2020-09-19 16:44;AC/DC;Highway to Hell;208400;;;;;;;;;;;;;;;
2020-09-19 16:45;AC/DC;War Machine;16008;;;;;;;;;;;;;;;
2020-09-19 19:27;AC/DC;War Machine;19825;;;;;;;;;;;;;;;
2020-09-19 19:29;AC/DC;War Machine;1904;;;;;;;;;;;;;;;
2020-09-19 19:29;AC/DC;War Machine;104907;;;;;;;;;;;;;;;
2020-09-19 19:58;Nicki Nicole;Wapo Traketero;882;;;;;;;;;;;;;;;
2020-09-19 19:58;Bizarrap;Plegarias;1439;;;;;;;;;;;;;;;
2020-09-19 19:58;AC/DC;Thunderstruck;158453;;;;;;;;;;;;;;;
2020-09-19 19:59;Nicki Nicole;Me Gusta;72701;;;;;;;;;;;;;;;
2020-09-19 20:02;Meghan Trainor;"I'll Be There for You (""Friends"" 25th Anniversary)";9938;;;;;;;;;;;;;;;
2020-09-19 20:02;Meghan Trainor;Better When I'm Dancin';176266;;;;;;;;;;;;;;;
2020-09-19 20:59;KAROL G;Tusa;73259;;;;;;;;;;;;;;;
2020-09-19 21:03;Never Dull;What Is Jazz?;212821;;;;;;;;;;;;;;;
2020-09-19 21:03;Rick Wade;Can't You See;2751;;;;;;;;;;;;;;;
2020-09-19 21:32;St Germain;What´S New;25642;;;;;;;;;;;;;;;
2020-09-19 21:34;Bobby Darin;Beyond the Sea;68885;;;;;;;;;;;;;;;
2020-09-19 21:35;Ella Fitzgerald;Let's Call The Whole Thing Off;94762;;;;;;;;;;;;;;;
2020-09-19 21:38;Bobby Darin;Mack the Knife;65941;;;;;;;;;;;;;;;
2020-09-19 21:38;Frank Sinatra;Somethin' Stupid;3733;;;;;;;;;;;;;;;
2020-09-19 21:38;Ella Fitzgerald;Cheek To Cheek;2240;;;;;;;;;;;;;;;
2020-09-19 22:30;Frank Sinatra;That's Life;69376;;;;;;;;;;;;;;;
2020-09-19 22:31;Eddie Vedder;Tonight You Belong To Me;2739;;;;;;;;;;;;;;;
2020-09-19 22:32;Nicki Nicole;Wapo Traketero;835;;;;;;;;;;;;;;;
2020-09-19 22:32;Bizarrap;Plegarias;371;;;;;;;;;;;;;;;
2020-09-19 22:32;Nicki Nicole;Mala Vida;62902;;;;;;;;;;;;;;;
2020-09-19 22:35;Nicki Nicole;Me Gusta;188200;;;;;;;;;;;;;;;
2020-09-19 22:35;Nicki Nicole;Años Luz;21835;;;;;;;;;;;;;;;
2020-09-19 22:39;Meghan Trainor;Better When I'm Dancin';176266;;;;;;;;;;;;;;;
2020-09-19 22:41;Meghan Trainor;"I'll Be There for You (""Friends"" 25th Anniversary)";123785;;;;;;;;;;;;;;;
2020-09-19 22:44;Camilo;El Mismo Aire - con Pablo Alborán;188213;;;;;;;;;;;;;;;
2020-09-19 22:48;Camilo;Favorito;211613;;;;;;;;;;;;;;;
2020-09-19 22:51;Camilo;Por Primera Vez;183546;;;;;;;;;;;;;;;
2020-09-19 22:55;Rauw Alejandro;Tattoo - Remix with Camilo;222680;;;;;;;;;;;;;;;
2020-09-19 22:57;Kany Garcia;Titanic;116030;;;;;;;;;;;;;;;
2020-09-19 23:00;Camilo;Medialuna;207545;;;;;;;;;;;;;;;
2020-09-19 23:03;Camilo;Si Estoy Contigo;157623;;;;;;;;;;;;;;;
2020-09-19 23:04;Ozuna;Despeinada;1416;;;;;;;;;;;;;;;
2020-09-19 23:04;Ozuna;Despeinada;54450;;;;;;;;;;;;;;;
2020-09-19 23:06;Rels B;Un Verano En Mallorca;144039;;;;;;;;;;;;;;;
2020-09-19 23:09;Jhay Cortez;CÓMO SE SIENTE - Remix;191425;;;;;;;;;;;;;;;
2020-09-19 23:09;Elkin Sanchez;Tóxica;5085;;;;;;;;;;;;;;;
2020-09-19 23:11;Anitta;Me Gusta (with Cardi B & Myke Towers);34202;;;;;;;;;;;;;;;
2020-09-19 23:12;Maluma;Hawái;19597;;;;;;;;;;;;;;;
2020-09-19 23:12;Meghan Trainor;Better When I'm Dancin';3622;;;;;;;;;;;;;;;
2020-09-19 23:12;KAROL G;Tusa;23521;;;;;;;;;;;;;;;
2020-09-19 23:15;Conkarah;Banana (feat. Shaggy);2229;;;;;;;;;;;;;;;
2020-09-19 23:15;Jawsh 685;Savage Love (Laxed - Siren Beat);171374;;;;;;;;;;;;;;;
2020-09-19 23:15;Megan Thee Stallion;Savage;765;;;;;;;;;;;;;;;
2020-09-19 23:18;24kGoldn;Mood (feat. iann dior);140525;;;;;;;;;;;;;;;
2020-09-19 23:20;Ariana Grande;Stuck with U (with Justin Bieber);145322;;;;;;;;;;;;;;;
2020-09-20 00:06;BENEE;Supalonely;195721;;;;;;;;;;;;;;;
2020-09-20 00:09;Anitta;Me Gusta (with Cardi B & Myke Towers);180788;;;;;;;;;;;;;;;
2020-09-20 11:59;Rels B;SIN MIRAR LAS SEÑALES;3610;;;;;;;;;;;;;;;
2020-09-20 11:59;Rels B;Buenos Genes;998;;;;;;;;;;;;;;;
2020-09-20 12:02;Rels B;SIN MIRAR LAS SEÑALES;180000;;;;;;;;;;;;;;;
2020-09-20 12:05;Rels B;Buenos Genes;160485;;;;;;;;;;;;;;;
2020-09-20 12:06;Ricky Desktop;The Banjo Beat, Pt. 1;71996;;;;;;;;;;;;;;;
2020-09-20 12:07;Ricky Desktop;The Boat Beat;63227;;;;;;;;;;;;;;;
2020-09-20 13:55;Tainy;"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie";157944;;;;;;;;;;;;;;;
2020-09-20 14:00;Ozuna;Caramelo;79156;;;;;;;;;;;;;;;
2020-09-20 14:00;KAROL G;Tusa;7395;;;;;;;;;;;;;;;
2020-09-20 14:05;Josefine;Let It Go;2321;;;;;;;;;;;;;;;
2020-09-20 14:05;El Dipy;Par-Tusa;102690;;;;;;;;;;;;;;;
2020-09-20 14:08;Jawsh 685;Savage Love (Laxed - Siren Beat);171374;;;;;;;;;;;;;;;
2020-09-20 14:09;Jason Derulo;Take You Dancing;11749;;;;;;;;;;;;;;;
2020-09-20 14:11;24kGoldn;Mood (feat. iann dior);140525;;;;;;;;;;;;;;;
2020-09-20 14:13;24kGoldn;VALENTINO;152915;;;;;;;;;;;;;;;
2020-09-20 14:15;Claire Rosinkranz;Backyard Boy;122195;;;;;;;;;;;;;;;
2020-09-20 14:16;Rels B;Un Verano En Mallorca;35491;;;;;;;;;;;;;;;
2020-09-20 15:15;Maluma;Hawái;200197;;;;;;;;;;;;;;;
2020-09-20 15:19;Sech;Relación - Remix;247308;;;;;;;;;;;;;;;
2020-09-20 15:19;J Balvin;UN DIA (ONE DAY) (Feat. Tainy);7317;;;;;;;;;;;;;;;
2020-09-20 15:22;Jawsh 685;Savage Love (Laxed - Siren Beat);171374;;;;;;;;;;;;;;;
2020-09-20 15:23;24kGoldn;Mood (feat. iann dior);3227;;;;;;;;;;;;;;;
2020-09-20 15:23;Jawsh 685;Laxed – Siren Beat;55449;;;;;;;;;;;;;;;
2020-09-20 15:27;24kGoldn;Mood (feat. iann dior);11215;;;;;;;;;;;;;;;
2020-09-20 15:27;Ariana Grande;Stuck with U (with Justin Bieber);220636;;;;;;;;;;;;;;;
2020-09-20 15:29;SAINt JHN;Roses - Imanbek Remix;139969;;;;;;;;;;;;;;;
2020-09-20 15:30;Mancha De Rolando;Donde vamos;12260;;;;;;;;;;;;;;;
2020-09-20 15:30;Mancha De Rolando;Donde Vamos;2809;;;;;;;;;;;;;;;
2020-09-20 15:33;Morat;A Dónde Vamos;181998;;;;;;;;;;;;;;;
2020-09-20 15:38;David Rees;De Ellos Aprendí;245992;;;;;;;;;;;;;;;
2020-09-20 15:40;Morat;No Termino;173035;;;;;;;;;;;;;;;
2020-09-20 20:06;24kGoldn;Mood (feat. iann dior);133584;;;;;;;;;;;;;;;
2020-09-20 20:10;Anitta;Me Gusta (with Cardi B & Myke Towers);180788;;;;;;;;;;;;;;;
2020-09-20 20:17;Maluma;Hawái;39394;;;;;;;;;;;;;;;
2020-09-20 20:24;Jorge Drexler;Milonga de Ojos Dorados (Alfredo Zitarrosa) - Live on Pardelion Music;123275;;;;;;;;;;;;;;;
2020-09-20 20:27;Jorge Drexler;Inoportuna;164629;;;;;;;;;;;;;;;
2020-09-20 20:32;Jorge Drexler;Las transeúntes;303080;;;;;;;;;;;;;;;
2020-09-20 20:36;Jorge Drexler;Todo se transforma;217146;;;;;;;;;;;;;;;
2020-09-20 20:40;Jorge Drexler;La trama y el desenlace;246013;;;;;;;;;;;;;;;
2020-09-20 20:43;Jorge Drexler;Telefonía;184963;;;;;;;;;;;;;;;
2020-09-20 20:47;No Te Va Gustar;De Nada Sirve;237873;;;;;;;;;;;;;;;
2020-09-20 20:51;Jorge Drexler;Mediterráneo;206999;;;;;;;;;;;;;;;
2020-09-20 20:54;Jorge Drexler;Me haces bien;184546;;;;;;;;;;;;;;;
2020-09-20 20:57;Jorge Drexler;Universos paralelos (feat. Ana Tijoux);203846;;;;;;;;;;;;;;;
2020-09-20 20:58;Jorge Drexler;Salvapantallas;25913;;;;;;;;;;;;;;;
2020-09-20 21:01;Salvapantallas;Me Conecto (feat. Jorge Drexler);188660;;;;;;;;;;;;;;;
2020-09-20 21:02;Ainda;Primavera;68674;;;;;;;;;;;;;;;
2020-09-21 00:36;La economía en 3 minutos;El que apuesta al dólar pierde;230805;;;;;;;;;;;;;;;
2020-09-21 11:19;Bizarrap;Nicki Nicole: Bzrp Music Sessions, Vol. 13;490;;;;;;;;;;;;;;;
2020-09-21 11:21;Nicki Nicole;Mala Vida;160423;;;;;;;;;;;;;;;
2020-09-21 11:38;Nicki Nicole;Wapo Traketero;1030;;;;;;;;;;;;;;;
2020-09-21 11:38;Bizarrap;Plegarias;72177;;;;;;;;;;;;;;;
2020-09-21 11:38;Taylor Swift;Love Story;36641;;;;;;;;;;;;;;;
2020-09-21 11:41;Nicki Nicole;Me Gusta;188200;;;;;;;;;;;;;;;
2020-09-21 11:42;Nicki Nicole;Años Luz;15260;;;;;;;;;;;;;;;
2020-09-21 11:45;Nicki Nicole;Me Gusta;188200;;;;;;;;;;;;;;;
2020-09-21 11:48;Nicki Nicole;Años Luz;193246;;;;;;;;;;;;;;;
2020-09-21 11:50;Nicki Nicole;Fucking Diablo;144522;;;;;;;;;;;;;;;
2020-09-21 11:54;Nicki Nicole;Diva;200200;;;;;;;;;;;;;;;
2020-09-21 11:57;Nicki Nicole;Tras Vos;170500;;;;;;;;;;;;;;;
2020-09-21 11:59;Nicki Nicole;Nos Encontramos;157500;;;;;;;;;;;;;;;
2020-09-21 12:03;Nicki Nicole;Cómo Dímelo;200000;;;;;;;;;;;;;;;
2020-09-21 12:06;Nicki Nicole;Recuerdos;170800;;;;;;;;;;;;;;;
2020-09-21 12:09;Nicki Nicole;Shorty;205800;;;;;;;;;;;;;;;
2020-09-21 12:13;Nicki Nicole;7 Lunas;207050;;;;;;;;;;;;;;;
2020-09-21 12:16;Nicki Nicole;Wapo Traketero - El Paredon Live Session;181870;;;;;;;;;;;;;;;
2020-09-21 12:19;Nicki Nicole;Años Luz;193246;;;;;;;;;;;;;;;
2020-09-21 12:22;KHEA;Dónde Estás;153560;;;;;;;;;;;;;;;
2020-09-21 13:35;Cazzu;Nada;305113;;;;;;;;;;;;;;;
2020-09-21 13:37;Babi;NASA;110651;;;;;;;;;;;;;;;
2020-09-21 13:38;Trueno;Mamichula - con Nicki Nicole;32810;;;;;;;;;;;;;;;
2020-09-21 13:44;Intelligency;Technojazz;261918;;;;;;;;;;;;;;;
2020-09-21 13:49;Intelligency;Август;207364;;;;;;;;;;;;;;;
2020-09-21 13:58;ANIKV;Меня не будет;253598;;;;;;;;;;;;;;;
2020-09-21 13:59;Basta;неболей;75396;;;;;;;;;;;;;;;
2020-09-21 14:03;Queen;Under Pressure - Remastered 2011;248440;;;;;;;;;;;;;;;
2020-09-21 14:07;Queen;Another One Bites The Dust;214640;;;;;;;;;;;;;;;
2020-09-21 14:12;Guns N' Roses;Knockin' On Heaven's Door;336000;;;;;;;;;;;;;;;
2020-09-21 14:15;The Strokes;Someday;183573;;;;;;;;;;;;;;;
2020-09-21 14:19;AC/DC;T.N.T.;214666;;;;;;;;;;;;;;;
2020-09-21 14:24;AC/DC;Shoot to Thrill;317800;;;;;;;;;;;;;;;
2020-09-21 14:29;Metallica;I Disappear;266240;;;;;;;;;;;;;;;
2020-09-21 14:35;Queen;Bohemian Rhapsody - Remastered 2011;354320;;;;;;;;;;;;;;;
2020-09-21 14:38;The Clash;Should I Stay or Should I Go - Remastered;188986;;;;;;;;;;;;;;;
2020-09-21 14:44;Queen;The Show Must Go On - Remastered 2011;11717;;;;;;;;;;;;;;;
2020-09-21 14:44;Metallica;Dirty Window;324905;;;;;;;;;;;;;;;
2020-09-21 15:06;The Rolling Stones;Start Me Up - Remastered;45192;;;;;;;;;;;;;;;
2020-09-21 15:10;Martin Badder;Passion Never Dies - Hayden James Remix;206579;;;;;;;;;;;;;;;
2020-09-21 15:12;Oliver Schories;Packard - Giorgia Angiuli Remix;101656;;;;;;;;;;;;;;;
2020-09-21 15:17;Anitta;Me Gusta (with Cardi B & Myke Towers);590;;;;;;;;;;;;;;;
2020-09-21 15:17;Stereoclip;Sunset Drive;61824;;;;;;;;;;;;;;;
2020-09-21 15:20;Sech;Relación - Remix;136060;;;;;;;;;;;;;;;
2020-09-21 15:24;Iron Maiden;The Number of the Beast - 2015 Remaster;290586;;;;;;;;;;;;;;;
2020-09-21 15:28;AC/DC;You Shook Me All Night Long;210173;;;;;;;;;;;;;;;
2020-09-21 19:14;Nicki Nicole;Wapo Traketero;469;;;;;;;;;;;;;;;
2020-09-21 19:14;Bizarrap;Plegarias;725;;;;;;;;;;;;;;;
2020-09-21 19:14;Black Sabbath;Paranoid;22650;;;;;;;;;;;;;;;
2020-09-21 19:17;Nicki Nicole;Me Gusta;188200;;;;;;;;;;;;;;;
2020-09-21 19:21;Nicki Nicole;Años Luz;193246;;;;;;;;;;;;;;;
2020-09-21 19:23;Nicki Nicole;Fucking Diablo;144522;;;;;;;;;;;;;;;
2020-09-21 19:27;Trueno;Mamichula - con Nicki Nicole;2656;;;;;;;;;;;;;;;
2020-09-21 19:30;Nicki Nicole;Colocao;179966;;;;;;;;;;;;;;;
2020-09-21 19:32;Bizarrap;Nicki Nicole: Bzrp Music Sessions, Vol. 13;143291;;;;;;;;;;;;;;;
2020-09-21 19:35;Nicki Nicole;Mala Vida;160423;;;;;;;;;;;;;;;
2020-09-21 19:38;Bizarrap;Plegarias;198850;;;;;;;;;;;;;;;
2020-09-21 19:41;Nicki Nicole;Wapo Traketero;181000;;;;;;;;;;;;;;;
2020-09-21 19:44;Nicki Nicole;Me Gusta;188200;;;;;;;;;;;;;;;
2020-09-21 19:48;Nicki Nicole;Años Luz;193246;;;;;;;;;;;;;;;
2020-09-21 19:51;Nicki Nicole;Cómo Dímelo;177290;;;;;;;;;;;;;;;
2020-09-21 19:54;Nicki Nicole;Diva;200200;;;;;;;;;;;;;;;
2020-09-21 19:57;Nicki Nicole;7 Lunas;207050;;;;;;;;;;;;;;;
2020-09-21 20:01;Nicki Nicole;Cómo Dímelo;200000;;;;;;;;;;;;;;;
2020-09-21 20:03;Nicki Nicole;Nos Encontramos;157500;;;;;;;;;;;;;;;
2020-09-21 20:06;Nicki Nicole;Tras Vos;170500;;;;;;;;;;;;;;;
2020-09-21 20:10;Nicki Nicole;Shorty;25607;;;;;;;;;;;;;;;
2020-09-21 20:10;Nicki Nicole;Diva;200200;;;;;;;;;;;;;;;
2020-09-21 20:11;Nicki Nicole;Recuerdos;58090;;;;;;;;;;;;;;;
2020-09-21 20:11;Nicki Nicole;Tras Vos;1216;;;;;;;;;;;;;;;
2020-09-21 20:11;Nicki Nicole;Diva;108765;;;;;;;;;;;;;;;
2020-09-21 20:14;Nicki Nicole;Me Gusta;188200;;;;;;;;;;;;;;;
2020-09-21 20:17;Bizarrap;Plegarias;198850;;;;;;;;;;;;;;;
2020-09-21 21:24;Bizarrap;Plegarias;1280;;;;;;;;;;;;;;;
2020-09-21 21:24;Nicki Nicole;Wapo Traketero;4040;;;;;;;;;;;;;;;
2020-09-21 21:24;Nicki Nicole;Wapo Traketero;20527;;;;;;;;;;;;;;;
2020-09-21 21:29;Nicki Nicole;Me Gusta;188200;;;;;;;;;;;;;;;
2020-09-21 21:32;Bizarrap;Plegarias;77900;;;;;;;;;;;;;;;
2020-09-21 21:33;Bizarrap;Plegarias;2870;;;;;;;;;;;;;;;
2020-09-21 21:38;Nicki Nicole;Wapo Traketero;181000;;;;;;;;;;;;;;;
2020-09-21 21:49;Nicki Nicole;Me Gusta;188200;;;;;;;;;;;;;;;
2020-09-21 21:49;Nicki Nicole;Años Luz;11070;;;;;;;;;;;;;;;
2020-09-21 21:53;AC/DC;Dirty Deeds Done Dirt Cheap;231933;;;;;;;;;;;;;;;
2020-09-21 21:59;AC/DC;For Those About to Rock (We Salute You);344240;;;;;;;;;;;;;;;
2020-09-21 22:02;Queen;Killer Queen - Remastered 2011;179600;;;;;;;;;;;;;;;
2020-09-21 22:07;Guns N' Roses;Since I Don't Have You;259906;;;;;;;;;;;;;;;
2020-09-21 22:12;Deep Purple;Smoke On The Water - Remastered 2012;340742;;;;;;;;;;;;;;;
2020-09-21 22:15;KISS;Rock And Roll All Nite;168840;;;;;;;;;;;;;;;
2020-09-21 22:20;Arctic Monkeys;Do I Wanna Know?;272394;;;;;;;;;;;;;;;
2020-09-21 22:27;AC/DC;Let There Be Rock;366346;;;;;;;;;;;;;;;
2020-09-21 22:32;Iron Maiden;The Number of the Beast - 2015 Remaster;290586;;;;;;;;;;;;;;;
2020-09-21 22:35;The Kinks;Sunny Afternoon - Mono Mix;210525;;;;;;;;;;;;;;;
2020-09-21 22:37;Guns N' Roses;Welcome To The Jungle;10285;;;;;;;;;;;;;;;
2020-09-21 22:41;AC/DC;If You Want Blood (You've Got It);273840;;;;;;;;;;;;;;;
2020-09-21 22:46;KISS;I Was Made For Lovin' You;271240;;;;;;;;;;;;;;;
2020-09-21 22:50;Queen;I Want It All - Single Version;242093;;;;;;;;;;;;;;;
2020-09-21 22:51;Molotov;Amateur (Rock Me Amadeus);43286;;;;;;;;;;;;;;;
2020-09-22 12:26;Nicki Nicole;Wapo Traketero;746;;;;;;;;;;;;;;;
2020-09-22 12:26;Bizarrap;Plegarias;1002;;;;;;;;;;;;;;;
2020-09-22 12:29;Nicki Nicole;Wapo Traketero;682;;;;;;;;;;;;;;;
2020-09-22 12:29;Bizarrap;Plegarias;511;;;;;;;;;;;;;;;
2020-09-22 12:29;Nicki Nicole;Me Gusta;746;;;;;;;;;;;;;;;
2020-09-22 12:29;Nicki Nicole;Me Gusta;188200;;;;;;;;;;;;;;;
2020-09-22 12:29;Nicki Nicole;Años Luz;4921;;;;;;;;;;;;;;;
2020-09-22 12:32;Nicki Nicole;Mala Vida;160423;;;;;;;;;;;;;;;
2020-09-22 14:53;Nicki Nicole;Me Gusta;42778;;;;;;;;;;;;;;;
2020-09-22 14:54;Bizarrap;Plegarias;117616;;;;;;;;;;;;;;;
2020-09-22 14:54;Nicki Nicole;Años Luz;760;;;;;;;;;;;;;;;
2020-09-22 14:54;Nicki Nicole;Años Luz;47972;;;;;;;;;;;;;;;
2020-09-22 14:57;Nicki Nicole;Mala Vida;160423;;;;;;;;;;;;;;;
2020-09-22 15:08;Bizarrap;Plegarias;198850;;;;;;;;;;;;;;;
2020-09-22 15:11;Nicki Nicole;Wapo Traketero;181000;;;;;;;;;;;;;;;
2020-09-22 15:14;Nicki Nicole;Me Gusta;188200;;;;;;;;;;;;;;;
2020-09-22 15:17;Nicki Nicole;Años Luz;193246;;;;;;;;;;;;;;;
2020-09-22 15:20;Nicki Nicole;Fucking Diablo;144522;;;;;;;;;;;;;;;
2020-09-22 15:23;Nicki Nicole;Diva;200200;;;;;;;;;;;;;;;
2020-09-22 15:26;Nicki Nicole;Tras Vos;170500;;;;;;;;;;;;;;;
2020-09-22 15:29;Nicki Nicole;Nos Encontramos;157500;;;;;;;;;;;;;;;
2020-09-22 15:32;Nicki Nicole;Cómo Dímelo;200000;;;;;;;;;;;;;;;
2020-09-22 15:35;Nicki Nicole;Recuerdos;170800;;;;;;;;;;;;;;;
2020-09-22 15:38;Nicki Nicole;Shorty;205800;;;;;;;;;;;;;;;
2020-09-22 15:42;Nicki Nicole;7 Lunas;207050;;;;;;;;;;;;;;;
2020-09-22 15:45;Nicki Nicole;Wapo Traketero - El Paredon Live Session;181870;;;;;;;;;;;;;;;
2020-09-22 15:48;Nicki Nicole;Colocao;179966;;;;;;;;;;;;;;;
2020-09-22 15:51;KHEA;Ayer Me Llamó Mi Ex (feat. Lenny Santos);206760;;;;;;;;;;;;;;;
2020-09-22 15:55;Maria Becerra;High (Remix);244200;;;;;;;;;;;;;;;
2020-09-22 15:59;Trueno;Mamichula - con Nicki Nicole;219201;;;;;;;;;;;;;;;
2020-09-22 16:00;Duki;Acapella;55341;;;;;;;;;;;;;;;
2020-09-22 16:04;Conociendo Rusia;Quiero Que Me Llames;258106;;;;;;;;;;;;;;;
2020-09-22 16:07;Nicki Nicole;Años Luz;193246;;;;;;;;;;;;;;;
2020-09-22 16:08;Oscu;No Dijeron Nada;0;;;;;;;;;;;;;;;
2020-09-22 16:08;FMK;Aunque Ya No Estés Aquí;10083;;;;;;;;;;;;;;;
2020-09-22 16:11;Lit Killah;Flexin';179383;;;;;;;;;;;;;;;
2020-09-22 16:14;Bizarrap;C.R.O: Bzrp Music Sessions, Vol. 29;146341;;;;;;;;;;;;;;;
2020-09-22 16:16;Trueno;Sangría - con WOS;154956;;;;;;;;;;;;;;;
2020-09-22 16:19;WOS;ALMA DINAMITA;173913;;;;;;;;;;;;;;;
2020-09-22 16:21;Cazzu;Nada;79855;;;;;;;;;;;;;;;
2020-09-22 16:25;Conociendo Rusia;Loco en el Desierto;257176;;;;;;;;;;;;;;;
2020-09-22 16:28;Zoe Gotusso;Monoambiente en Capital;181087;;;;;;;;;;;;;;;
2020-09-22 16:29;Maria Becerra;Dime Como Hago;60685;;;;;;;;;;;;;;;
2020-09-22 18:08;Bhavi;LADO A LADO;89250;;;;;;;;;;;;;;;
2020-09-22 18:12;WOS;TERRAZA;234949;;;;;;;;;;;;;;;
2020-09-22 18:16;Bizarrap;Don Patricio: Bzrp Music Sessions, Vol. 25;131150;;;;;;;;;;;;;;;
2020-09-22 19:08;Trueno;Ñeri;780;;;;;;;;;;;;;;;
2020-09-22 19:08;Trueno;Ñeri;11387;;;;;;;;;;;;;;;
2020-09-22 19:08;C.R.O;BABY DRIP;40;;;;;;;;;;;;;;;
2020-09-22 19:08;Babi;Colegas;245932;;;;;;;;;;;;;;;
2020-09-22 19:08;Babi;Colegas;1010;;;;;;;;;;;;;;;
2020-09-22 19:12;Trueno;Ñeri;220589;;;;;;;;;;;;;;;
2020-09-22 19:12;C.R.O;BABY DRIP;0;;;;;;;;;;;;;;;
2020-09-22 19:15;El Kuelgue;Parque Acuático;172646;;;;;;;;;;;;;;;
2020-09-22 19:17;Cazzu;Bounce;133880;;;;;;;;;;;;;;;
2020-09-22 19:20;CA7RIEL;Cono hielo;177806;;;;;;;;;;;;;;;
2020-09-22 19:21;Zoe Gotusso;Ganas;42537;;;;;;;;;;;;;;;
2020-09-22 19:21;Trueno;Mamichula - con Nicki Nicole;4600;;;;;;;;;;;;;;;
2020-09-22 19:21;Abraham Mateo;No Encuentro Palabras;7720;;;;;;;;;;;;;;;
